D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_23_830.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_23_830.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_23_830.jpg, -0.2705078, 1, 0, 30.17333
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_23_933.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_23_933.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_23_933.jpg, -0.0328942, 1, 0, 30.19054
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_035.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_035.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_035.jpg, 0, 1, 0, 30.19006
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_138.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_138.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_138.jpg, 0, 1, 0, 30.19028
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_238.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_238.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_238.jpg, -0.1903443, 1, 0, 30.18123
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_339.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_339.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_339.jpg, -0.2730924, 1, 0, 30.18164
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_442.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_442.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_442.jpg, 0, 1, 0, 30.18826
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_543.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_543.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_543.jpg, 0, 1, 0, 30.18998
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_647.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_647.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_647.jpg, -0.2874531, 1, 0, 30.17367
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_747.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_747.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_747.jpg, -0.03913727, 1, 0, 30.19071
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_849.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_849.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_849.jpg, 0, 1, 0, 30.19007
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_24_951.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_24_951.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_24_951.jpg, -0.2623305, 1, 0, 30.17635
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_052.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_052.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_052.jpg, -0.0399595, 1, 0, 30.19091
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_155.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_155.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_155.jpg, 0, 1, 0, 30.19002
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_257.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_257.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_257.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_359.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_359.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_359.jpg, -0.1240261, 1, 0, 30.18665
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_461.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_461.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_461.jpg, -0.1101409, 1, 0, 30.1902
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_562.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_562.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_562.jpg, 0, 1, 0, 30.19004
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_663.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_663.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_663.jpg, 0, 1, 0, 30.19024
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_764.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_764.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_764.jpg, 0, 1, 0, 30.19033
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_865.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_865.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_865.jpg, -0.2581367, 1, 0, 30.17449
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_25_967.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_25_967.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_25_967.jpg, 0, 1, 0, 30.18956
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_071.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_071.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_071.jpg, 0, 1, 0, 30.19021
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_171.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_171.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_171.jpg, 0, 1, 0, 30.18982
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_273.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_273.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_273.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_376.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_376.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_376.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_479.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_479.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_479.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_579.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_579.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_579.jpg, 0, 1, 0, 30.19032
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_681.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_681.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_681.jpg, -0.2954692, 1, 0, 30.16913
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_782.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_782.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_782.jpg, -0.01424018, 1, 0, 30.18986
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_885.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_885.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_885.jpg, 0, 1, 0, 30.19003
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_26_988.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_26_988.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_26_988.jpg, 0, 1, 0, 30.19027
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_090.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_090.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_090.jpg, 0.1237273, 1, 0, 30.18561
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_191.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_191.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_191.jpg, 0.2197131, 1, 0, 30.18321
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_292.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_292.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_292.jpg, 0, 1, 0, 30.18895
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_393.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_393.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_393.jpg, -0.1080119, 1, 0, 30.18498
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_493.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_493.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_493.jpg, -0.1712556, 1, 0, 30.18689
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_597.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_597.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_597.jpg, 0, 1, 0, 30.18989
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_700.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_700.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_700.jpg, 0, 1, 0, 30.19022
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_802.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_802.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_802.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_27_902.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_27_902.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_27_902.jpg, 0, 1, 0, 30.19028
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_003.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_003.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_003.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_105.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_105.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_105.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_208.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_208.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_208.jpg, -0.1653685, 1, 0, 30.18275
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_310.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_310.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_310.jpg, 0, 1, 0, 30.18994
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_410.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_410.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_410.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_510.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_510.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_510.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_611.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_611.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_611.jpg, 0, 1, 0, 30.19032
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_712.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_712.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_712.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_812.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_812.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_812.jpg, -0.08822954, 1, 0, 30.18838
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_28_914.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_28_914.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_28_914.jpg, 0, 1, 0, 30.19027
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_014.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_014.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_014.jpg, 0, 1, 0, 30.19032
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_114.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_114.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_114.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_217.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_217.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_217.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_319.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_319.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_319.jpg, -0.1208792, 1, 0, 30.18643
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_419.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_419.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_419.jpg, -0.2637596, 1, 0, 30.17713
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_521.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_521.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_521.jpg, 0, 1, 0, 30.18859
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_622.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_622.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_622.jpg, 0, 1, 0, 30.19004
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_725.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_725.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_725.jpg, 0, 1, 0, 30.19026
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_826.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_826.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_826.jpg, 0, 1, 0, 30.19031
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_29_928.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_29_928.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_29_928.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_028.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_028.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_028.jpg, -0.1062605, 1, 0, 30.1874
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_131.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_131.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_131.jpg, 0, 1, 0, 30.19027
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_232.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_232.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_232.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_335.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_335.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_335.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_436.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_436.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_436.jpg, -0.2465137, 1, 0, 30.17605
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_537.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_537.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_537.jpg, -0.002270276, 1, 0, 30.18963
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_638.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_638.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_638.jpg, 0, 1, 0, 30.19006
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_740.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_740.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_740.jpg, 0, 1, 0, 30.19027
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_842.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_842.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_842.jpg, 0.2959084, 1, 0, 30.16759
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_30_943.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_30_943.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_30_943.jpg, 0.01424563, 1, 0, 30.18978
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_043.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_043.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_043.jpg, -0.1615732, 1, 0, 30.179
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_174.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_174.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_174.jpg, 0, 1, 0, 30.19037
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_276.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_276.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_276.jpg, 0, 1, 0, 30.19029
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_378.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_378.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_378.jpg, 0, 1, 0, 30.1903
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_481.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_481.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_481.jpg, -0.0612886, 1, 0, 30.18946
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_584.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_584.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_584.jpg, -0.2572049, 1, 0, 30.17523
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_685.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_685.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_685.jpg, 0, 1, 0, 30.43769
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_786.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_786.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_786.jpg, 0, 1, 0, 30.1695
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_888.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_888.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_888.jpg, 0, 1, 0, 30.09819
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_31_989.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_31_989.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_31_989.jpg, 0, 1, 0, 30.20454
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_090.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_090.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_090.jpg, 0, 1, 0, 30.18887
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_192.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_192.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_192.jpg, -0.03238618, 1, 0, 30.18974
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_295.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_295.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_295.jpg, -0.1027342, 1, 0, 30.18933
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_398.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_398.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_398.jpg, 0, 1, 0, 30.1898
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_500.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_500.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_500.jpg, 0, 1, 0, 30.18992
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_600.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_600.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_600.jpg, -0.05280243, 1, 0, 30.18944
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_703.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_703.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_703.jpg, -0.2195148, 1, 0, 30.17924
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_806.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_806.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_806.jpg, 0, 1, 0, 30.189
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_32_906.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_32_906.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_32_906.jpg, 0, 1, 0, 30.1899
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_009.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_009.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_009.jpg, 0, 1, 0, 30.19003
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_112.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_112.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_112.jpg, 0.1288139, 1, 0, 30.18504
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_214.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_214.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_214.jpg, 0.2327507, 1, 0, 30.18181
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_318.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_318.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_318.jpg, 0, 1, 0, 30.18916
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_419.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_419.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_419.jpg, 0, 1, 0, 30.18979
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_521.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_521.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_521.jpg, 0, 1, 0, 30.18989
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_625.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_625.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_625.jpg, 0, 1, 0, 30.18994
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_725.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_725.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_725.jpg, 0, 1, 0, 30.18992
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_826.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_826.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_826.jpg, 0, 1, 0, 30.18993
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_33_928.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_33_928.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_33_928.jpg, 0, 1, 0, 30.18989
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_34_029.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_34_029.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_34_029.jpg, 0, 1, 0, 30.18992
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_34_133.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_34_133.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_34_133.jpg, 0, 1, 0, 30.18992
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_34_236.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_34_236.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_34_236.jpg, 0, 1, 0, 30.18991
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_34_336.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_34_336.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_34_336.jpg, 0, 1, 0, 30.18992
D:\finding-lanes\training_data\IMG\center_2020_04_02_16_13_34_438.jpg, D:\finding-lanes\training_data\IMG\left_2020_04_02_16_13_34_438.jpg, D:\finding-lanes\training_data\IMG\right_2020_04_02_16_13_34_438.jpg, 0, 1, 0, 30.18991
